[10, 0.389, 1.375, -1.146, 0, 1876034]
[10, 0.389, 1.375, -1.146, 0, 1876288]
[10, 0.394, 1.377, -1.143, 0, 1876544]
[10, 0.389, 1.375, -1.146, 0, 1876671]
[10, 0.389, 1.375, -1.146, 0, 1876798]
[10, 0.389, 1.375, -1.146, 0, 1876926]
[10, 0.389, 1.375, -1.146, 0, 1877052]
[10, 0.389, 1.375, -1.146, 0, 1877179]
[10, 0.389, 1.375, -1.146, 0, 1877307]
[10, 0.391, 1.379, -1.147, 0, 1877433]
[10, 0.391, 1.376, -1.145, 0, 1877562]
[10, 0.389, 1.375, -1.146, 0, 1877689]
[10, 0.389, 1.375, -1.146, 0, 1877816]
[10, 0.394, 1.377, -1.143, 0, 1878197]
[10, 0.389, 1.375, -1.146, 0, 1878324]
[10, 0.391, 1.379, -1.147, 0, 1878452]
[10, 0.389, 1.375, -1.146, 0, 1878580]
[10, 0.389, 1.375, -1.146, 0, 1879088]
[10, 0.389, 1.375, -1.146, 0, 1879216]
[10, 0.389, 1.375, -1.146, 0, 1879469]
[10, 0.389, 1.375, -1.146, 0, 1879599]
[10, 0.389, 1.375, -1.146, 0, 1879727]
[10, 0.398, 1.383, -1.143, 0, 1880235]
[10, 0.389, 1.375, -1.146, 0, 1880362]
[10, 0.389, 1.375, -1.146, 0, 1880490]
[10, 0.391, 1.376, -1.145, 0, 1880745]
[10, 0.394, 1.377, -1.143, 0, 1881126]
[10, 0.394, 1.377, -1.143, 0, 1881254]
[10, 0.394, 1.377, -1.143, 0, 1881380]
[10, 0.394, 1.377, -1.143, 0, 1881636]
[10, 0.394, 1.377, -1.143, 0, 1881890]
[10, 0.394, 1.377, -1.143, 0, 1882144]
[10, 0.389, 1.375, -1.146, 0, 1882654]
[10, 0.394, 1.377, -1.143, 0, 1883035]
[10, 0.394, 1.377, -1.143, 0, 1883163]
[10, 0.389, 1.375, -1.146, 0, 1883289]
[10, 0.394, 1.377, -1.143, 0, 1883416]
[10, 0.394, 1.377, -1.143, 0, 1883544]
[10, 0.389, 1.375, -1.146, 0, 1883799]
[10, 0.389, 1.375, -1.146, 0, 1884180]
[10, 0.389, 1.375, -1.146, 0, 1884308]
[10, 0.389, 1.375, -1.146, 0, 1884561]
[10, 0.394, 1.377, -1.143, 0, 1884819]
[10, 0.394, 1.377, -1.143, 0, 1885201]
[10, 0.394, 1.377, -1.143, 0, 1885327]
[10, 0.394, 1.377, -1.143, 0, 1885454]
[10, 0.394, 1.377, -1.143, 0, 1885582]
[10, 0.389, 1.375, -1.146, 0, 1885710]
[10, 0.394, 1.377, -1.143, 0, 1885965]
[10, 0.389, 1.375, -1.146, 0, 1886218]
[10, 0.388, 1.373, -1.146, 0, 1886599]
[10, 0.388, 1.373, -1.146, 0, 1886855]
[10, 0.389, 1.375, -1.146, 0, 1886982]
[10, 0.389, 1.375, -1.146, 0, 1887491]
[10, 0.389, 1.375, -1.146, 0, 1887746]
[10, 0.391, 1.379, -1.147, 0, 1888127]
[10, 0.389, 1.375, -1.146, 0, 1888255]
[10, 0.389, 1.375, -1.146, 0, 1888381]
[10, 0.389, 1.375, -1.146, 0, 1888508]
[10, 0.389, 1.375, -1.146, 0, 1888764]
[10, 0.388, 1.373, -1.146, 0, 1889019]
[10, 0.391, 1.376, -1.145, 0, 1889145]
[10, 0.391, 1.379, -1.147, 0, 1889272]
[10, 0.391, 1.379, -1.147, 0, 1889400]
[10, 0.391, 1.379, -1.147, 0, 1889526]
[10, 0.389, 1.385, -1.135, 0, 1890419]
[10, 0.389, 1.375, -1.146, 0, 1890802]
[10, 0.391, 1.379, -1.147, 0, 1891183]
[10, 0.391, 1.381, -1.144, 0, 1891438]
[10, 0.389, 1.375, -1.146, 0, 1892202]
[10, 0.389, 1.378, -1.144, 0, 1892328]
[10, 0.389, 1.378, -1.144, 0, 1892455]
[10, 0.391, 1.381, -1.144, 0, 1892838]
[10, 0.389, 1.378, -1.144, 0, 1893092]
[10, 0.391, 1.381, -1.144, 0, 1893219]
[10, 0.394, 1.377, -1.143, 0, 1893347]
[10, 0.394, 1.379, -1.14, 0, 1893473]
[10, 0.391, 1.381, -1.144, 0, 1893600]
[10, 0.389, 1.375, -1.146, 0, 1893856]
[10, 0.391, 1.379, -1.147, 0, 1894237]
[10, 0.391, 1.379, -1.147, 0, 1894492]
[10, 0.391, 1.379, -1.147, 0, 1894618]
[10, 0.389, 1.378, -1.144, 0, 1894745]
[10, 0.389, 1.375, -1.146, 0, 1894875]
[10, 0.394, 1.377, -1.143, 0, 1895130]
[10, 0.389, 1.375, -1.146, 0, 1895257]
[10, 0.389, 1.378, -1.144, 0, 1895385]
[10, 0.389, 1.375, -1.146, 0, 1895638]
[10, 0.391, 1.379, -1.147, 0, 1895766]
[10, 0.391, 1.379, -1.147, 0, 1895894]
[10, 0.391, 1.379, -1.147, 0, 1896021]
[10, 0.391, 1.379, -1.147, 0, 1896402]
[10, 0.391, 1.379, -1.147, 0, 1896783]
[10, 0.391, 1.379, -1.147, 0, 1896912]
[10, 0.391, 1.379, -1.147, 0, 1897039]
[10, 0.391, 1.379, -1.147, 0, 1897420]
[10, 0.391, 1.379, -1.147, 0, 1897801]
[10, 0.391, 1.379, -1.147, 0, 1898057]
[10, 0.389, 1.375, -1.146, 0, 1898311]
[10, 0.389, 1.378, -1.144, 0, 1898439]
[10, 0.389, 1.375, -1.146, 0, 1898820]
[10, 0.394, 1.377, -1.143, 0, 1899329]
[10, 0.389, 1.375, -1.146, 0, 1899837]
[10, 0.389, 1.375, -1.146, 0, 1899967]
[10, 0.394, 1.377, -1.143, 0, 1900222]
[10, 0.394, 1.379, -1.14, 0, 1900730]
[10, 0.394, 1.379, -1.14, 0, 1901622]
[10, 0.394, 1.377, -1.143, 0, 1902004]
[10, 0.389, 1.378, -1.144, 0, 1902639]
[10, 0.389, 1.387, -1.132, 0, 1903022]
[10, 0.391, 1.378, -1.142, 0, 1903149]
[10, 0.389, 1.378, -1.144, 0, 1903276]
[10, 0.389, 1.378, -1.144, 0, 1903531]
[10, 0.389, 1.378, -1.144, 0, 1903657]
[10, 0.389, 1.378, -1.144, 0, 1904040]
[10, 0.389, 1.378, -1.144, 0, 1904167]
[10, 0.389, 1.378, -1.144, 0, 1904294]
[10, 0.389, 1.378, -1.144, 0, 1904676]
[10, 0.389, 1.378, -1.144, 0, 1905059]
[10, 0.389, 1.378, -1.144, 0, 1905187]
[10, 0.389, 1.378, -1.144, 0, 1905441]
[10, 0.389, 1.378, -1.144, 0, 1905569]
[10, 0.389, 1.378, -1.144, 0, 1905695]
[10, 0.394, 1.379, -1.14, 0, 1905822]
[10, 0.389, 1.378, -1.144, 0, 1906078]
[10, 0.389, 1.381, -1.14, 0, 1906205]
[10, 0.389, 1.378, -1.144, 0, 1906459]
[10, 0.391, 1.381, -1.138, 0, 1907350]
[10, 0.389, 1.378, -1.144, 0, 1907859]
[10, 0.389, 1.381, -1.14, 0, 1907985]
[10, 0.389, 1.381, -1.14, 0, 1908114]
[10, 0.389, 1.381, -1.14, 0, 1908495]
[10, 0.389, 1.378, -1.144, 0, 1908623]
[10, 0.389, 1.381, -1.14, 0, 1908749]
[10, 0.389, 1.381, -1.14, 0, 1909259]
[10, 0.389, 1.381, -1.14, 0, 1909386]
[10, 0.389, 1.378, -1.144, 0, 1909513]
[10, 0.389, 1.378, -1.144, 0, 1909640]
[10, 0.389, 1.378, -1.144, 0, 1909768]
[10, 0.389, 1.378, -1.144, 0, 1910021]
