TimeStamp 	 X-Value 	 Y-Value 	 Z-Value 
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
0	0.0	0.0	0.0
12280	2.322	-1.828	-3.401
12280	2.322	-1.828	-3.401
12280	2.322	-1.828	-3.401
12280	2.322	-1.828	-3.401
12280	2.322	-1.828	-3.401
12280	2.322	-1.828	-3.401
12280	2.322	-1.828	-3.401
12280	2.322	-1.828	-3.401
12769	2.303	-1.824	-3.383
12769	2.303	-1.824	-3.383
12769	2.303	-1.824	-3.383
13134	2.31	-1.88	-3.38
13134	2.31	-1.88	-3.38
13134	2.31	-1.88	-3.38
13134	2.31	-1.88	-3.38
13134	2.31	-1.88	-3.38
13257	2.31	-1.88	-3.38
13503	2.31	-1.88	-3.38
13503	2.31	-1.88	-3.38
13624	3.043	-3.067	-3.402
13624	3.043	-3.067	-3.402
13747	3.043	-3.067	-3.402
13747	3.043	-3.067	-3.402
13747	3.043	-3.067	-3.402
13868	2.713	-2.624	-3.47
13868	2.713	-2.624	-3.47
13868	2.713	-2.624	-3.47
14112	2.707	-2.628	-3.451
14112	2.707	-2.628	-3.451
14356	2.684	-2.727	-3.446
14480	2.89	-2.691	-3.258
14480	2.89	-2.691	-3.258
14602	3.125	-2.669	-3.029
14602	3.125	-2.669	-3.029
14724	3.234	-2.658	-2.942
14724	3.234	-2.658	-2.942
14846	3.234	-2.658	-2.942
14846	3.234	-2.658	-2.942
14968	3.234	-2.658	-2.942
14968	3.234	-2.658	-2.942
14968	3.234	-2.658	-2.942
15212	2.714	-2.708	-3.47
15212	2.714	-2.708	-3.47
15334	2.714	-2.708	-3.47
15334	2.714	-2.708	-3.47
15456	2.626	-2.677	-3.476
15456	2.626	-2.677	-3.476
15582	2.61	-2.685	-3.462
15582	2.61	-2.685	-3.462
15704	2.656	-2.669	-3.418
15827	2.914	-2.637	-3.231
15827	2.914	-2.637	-3.231
15948	2.575	-2.675	-3.484
15948	2.575	-2.675	-3.484
16071	2.57	-2.666	-3.49
16071	2.57	-2.666	-3.49
16192	2.577	-2.667	-3.479
16192	2.577	-2.667	-3.479
16315	2.598	-2.669	-3.467
16436	2.609	-2.662	-3.463
16436	2.609	-2.662	-3.463
16559	2.619	-2.682	-3.465
16559	2.619	-2.682	-3.465
16682	2.623	-2.668	-3.457
16804	2.688	-2.688	-3.412
16804	2.688	-2.688	-3.412
16926	2.681	-2.677	-3.426
16926	2.681	-2.677	-3.426
17048	2.68	-2.657	-3.422
17048	2.68	-2.657	-3.422
17170	2.678	-2.659	-3.413
17170	2.678	-2.659	-3.413
17292	2.634	-2.711	-3.464
17292	2.634	-2.711	-3.464
17414	2.62	-2.701	-3.495
17536	2.78	-2.714	-3.413
17536	2.78	-2.714	-3.413
17658	2.753	-2.714	-3.44
17658	2.753	-2.714	-3.44
17782	2.726	-2.68	-3.45
17782	2.726	-2.68	-3.45
17905	2.743	-2.645	-3.435
17905	2.743	-2.645	-3.435
18026	2.766	-2.66	-3.421
18026	2.766	-2.66	-3.421
18149	2.748	-2.663	-3.421
18149	2.748	-2.663	-3.421
18149	2.748	-2.663	-3.421
18270	2.743	-2.662	-3.438
18270	2.743	-2.662	-3.438
18270	2.743	-2.662	-3.438
18270	2.743	-2.662	-3.438
18393	2.724	-2.668	-3.439
18393	2.724	-2.668	-3.439
18393	2.724	-2.668	-3.439
18393	2.724	-2.668	-3.439
18514	2.751	-2.669	-3.436
18514	2.751	-2.669	-3.436
18514	2.751	-2.669	-3.436
18514	2.751	-2.669	-3.436
18637	2.748	-2.68	-3.432
18637	2.748	-2.68	-3.432
18637	2.748	-2.68	-3.432
18637	2.748	-2.68	-3.432
18758	2.748	-2.677	-3.431
18758	2.748	-2.677	-3.431
18758	2.748	-2.677	-3.431
18758	2.748	-2.677	-3.431
18882	2.747	-2.683	-3.444
18882	2.747	-2.683	-3.444
18882	2.747	-2.683	-3.444
18882	2.747	-2.683	-3.444
19004	2.699	-2.688	-3.469
19004	2.699	-2.688	-3.469
19004	2.699	-2.688	-3.469
19004	2.699	-2.688	-3.469
19126	2.705	-2.69	-3.48
19126	2.705	-2.69	-3.48
19126	2.705	-2.69	-3.48
19126	2.705	-2.69	-3.48
19248	2.7	-2.684	-3.483
19248	2.7	-2.684	-3.483
19248	2.7	-2.684	-3.483
19248	2.7	-2.684	-3.483
19370	2.698	-2.692	-3.471
19370	2.698	-2.692	-3.471
19370	2.698	-2.692	-3.471
19370	2.698	-2.692	-3.471
19492	2.711	-2.691	-3.462
19492	2.711	-2.691	-3.462
19492	2.711	-2.691	-3.462
19492	2.711	-2.691	-3.462
19614	2.722	-2.702	-3.452
19614	2.722	-2.702	-3.452
19614	2.722	-2.702	-3.452
19614	2.722	-2.702	-3.452
19736	2.751	-2.724	-3.438
19736	2.751	-2.724	-3.438
19736	2.751	-2.724	-3.438
19736	2.751	-2.724	-3.438
19858	2.76	-2.71	-3.437
19858	2.76	-2.71	-3.437
19858	2.76	-2.71	-3.437
19858	2.76	-2.71	-3.437
19983	2.744	-2.698	-3.443
19983	2.744	-2.698	-3.443
19983	2.744	-2.698	-3.443
20104	2.755	-2.71	-3.44
20104	2.755	-2.71	-3.44
20227	2.743	-2.711	-3.445
20348	2.739	-2.705	-3.449
20348	2.739	-2.705	-3.449
20471	2.76	-2.717	-3.44
20471	2.76	-2.717	-3.44
20592	2.771	-2.722	-3.434
20592	2.771	-2.722	-3.434
20715	2.768	-2.736	-3.438
20715	2.768	-2.736	-3.438
20836	2.778	-2.725	-3.427
20959	2.75	-2.691	-3.436
20959	2.75	-2.691	-3.436
21084	2.714	-2.649	-3.434
21084	2.714	-2.649	-3.434
21206	2.746	-2.701	-3.414
21206	2.746	-2.701	-3.414
21328	2.748	-2.701	-3.413
21328	2.748	-2.701	-3.413
21450	2.735	-2.683	-3.416
21450	2.735	-2.683	-3.416
21572	2.728	-2.672	-3.417
21694	2.735	-2.671	-3.412
21694	2.735	-2.671	-3.412
21816	2.747	-2.684	-3.409
21816	2.747	-2.684	-3.409
21938	2.754	-2.685	-3.402
21938	2.754	-2.685	-3.402
22060	2.751	-2.669	-3.418
22060	2.751	-2.669	-3.418
22184	2.747	-2.672	-3.418
22184	2.747	-2.672	-3.418
22307	2.735	-2.674	-3.41
22307	2.735	-2.674	-3.41
22428	2.735	-2.674	-3.41
22428	2.735	-2.674	-3.41
22551	2.727	-2.672	-3.431
22672	2.731	-2.687	-3.419
22672	2.731	-2.687	-3.419
22795	2.763	-2.697	-3.411
22795	2.763	-2.697	-3.411
22916	2.735	-2.676	-3.421
22916	2.735	-2.676	-3.421
23039	2.739	-2.683	-3.425
23160	2.749	-2.674	-3.415
23285	2.752	-2.689	-3.406
23285	2.752	-2.689	-3.406
23406	2.744	-2.693	-3.423
23406	2.744	-2.693	-3.423
23529	2.738	-2.696	-3.428
23650	2.748	-2.692	-3.42
23650	2.748	-2.692	-3.42
23773	2.741	-2.688	-3.415
23894	2.79	-2.686	-3.398
23894	2.79	-2.686	-3.398
24017	2.828	-2.683	-3.373
24017	2.828	-2.683	-3.373
24138	2.81	-2.667	-3.379
24138	2.81	-2.667	-3.379
24261	2.797	-2.693	-3.396
24261	2.797	-2.693	-3.396
24384	2.751	-2.684	-3.424
24384	2.751	-2.684	-3.424
24506	2.753	-2.699	-3.423
24628	2.745	-2.699	-3.424
24628	2.745	-2.699	-3.424
24750	2.754	-2.708	-3.422
24750	2.754	-2.708	-3.422
24872	2.738	-2.703	-3.431
24872	2.738	-2.703	-3.431
24994	2.736	-2.707	-3.434
24994	2.736	-2.707	-3.434
25116	2.726	-2.703	-3.446
25116	2.726	-2.703	-3.446
25238	2.723	-2.699	-3.446
25238	2.723	-2.699	-3.446
25360	2.735	-2.7	-3.436
25484	2.742	-2.699	-3.426
25484	2.742	-2.699	-3.426
25607	2.745	-2.699	-3.424
25607	2.745	-2.699	-3.424
25728	2.743	-2.695	-3.425
25728	2.743	-2.695	-3.425
25851	2.745	-2.699	-3.424
25972	2.744	-2.689	-3.421
25972	2.744	-2.689	-3.421
26095	2.751	-2.688	-3.416
26095	2.751	-2.688	-3.416
26216	2.741	-2.675	-3.421
26216	2.741	-2.675	-3.421
26339	2.737	-2.668	-3.427
26339	2.737	-2.668	-3.427
